Sentence	Relation
Patients were compared in terms of the following sociodemographic and medical characteristics: age, gender, deprivation index of the patient's area of residence, 35 speciality of the physician who initiated drug for AUD, history of hospitalisation for alcohol‐related problems (eg, acute intoxication, harmful use, withdrawal, or dependence syndrome; @coding_system$: F10, K292, R780, T51, X45, X65, Y15, Y573, Y90, @code$, Z502, Z714, Z721) during the 3 years preceding inclusion, exposure to antipsychotics, anxiolytics, hypnotics, or antidepressants during the year preceding inclusion, history of comorbidity, and year of inclusion.	1
Patients were compared in terms of the following sociodemographic and medical characteristics: age, gender, deprivation index of the patient's area of residence, 35 speciality of the physician who initiated drug for AUD, history of hospitalisation for alcohol‐related problems (eg, acute intoxication, harmful use, withdrawal, or dependence syndrome; @coding_system$: F10, K292, R780, T51, X45, X65, Y15, Y573, Y90, Y91, @code$, Z714, Z721) during the 3 years preceding inclusion, exposure to antipsychotics, anxiolytics, hypnotics, or antidepressants during the year preceding inclusion, history of comorbidity, and year of inclusion.	1
Patients were compared in terms of the following sociodemographic and medical characteristics: age, gender, deprivation index of the patient's area of residence, 35 speciality of the physician who initiated drug for AUD, history of hospitalisation for alcohol‐related problems (eg, acute intoxication, harmful use, withdrawal, or dependence syndrome; @coding_system$: F10, K292, R780, T51, X45, X65, Y15, Y573, Y90, Y91, Z502, @code$, Z721) during the 3 years preceding inclusion, exposure to antipsychotics, anxiolytics, hypnotics, or antidepressants during the year preceding inclusion, history of comorbidity, and year of inclusion.	1
Patients were compared in terms of the following sociodemographic and medical characteristics: age, gender, deprivation index of the patient's area of residence, 35 speciality of the physician who initiated drug for AUD, history of hospitalisation for alcohol‐related problems (eg, acute intoxication, harmful use, withdrawal, or dependence syndrome; @coding_system$: F10, K292, R780, T51, X45, X65, Y15, Y573, Y90, Y91, Z502, Z714, @code$) during the 3 years preceding inclusion, exposure to antipsychotics, anxiolytics, hypnotics, or antidepressants during the year preceding inclusion, history of comorbidity, and year of inclusion.	1
Patients with a dementia diagnosis were identified as those who had been registered with a dementia diagnosis in the National Patient Register or Psychiatric Central Research Register before January 1, 2015, during admission or at an outpatient visit ( Supplementary Table 1 for diagnostic codes) and/or those who had filled an @phenotype$ (@coding_system$: N06D).	0
Patients with a dementia diagnosis were identified as those who had been registered with a dementia diagnosis in the National Patient Register or Psychiatric Central Research Register before January 1, 2015, during admission or at an outpatient visit ( Supplementary Table 1 for diagnostic codes) and/or those who had filled an @phenotype$ (ATC: @code$).	2
Patients with a dementia diagnosis were identified as those who had been registered with a dementia diagnosis in the National Patient Register or Psychiatric Central Research Register before January 1, 2015, during admission or at an outpatient visit ( Supplementary Table 1 for diagnostic codes) and/or those who had filled an anti-dementia drug prescription (@coding_system$: @code$).	1
Opioid users were defined as individuals who had redeemed at least one @phenotype$ (ATC: @code$) in 2015.  	2
Opioid users were defined as individuals who had redeemed at least one @phenotype$ (@coding_system$: N02A) in 2015.  	0
Opioid users were defined as individuals who had redeemed at least one opioid prescription (@coding_system$: @code$) in 2015.  	1
The total number of different drugs used in 2014 was employed as a surrogate marker of somatic disease not captured by hospital admissions (@coding_system$ level 3, e.g., @code$: insulins and analogues).	1
The total number of different drugs used in 2014 was employed as a surrogate marker of somatic disease not captured by hospital admissions (@coding_system$ level 3, e.g., A10A: @phenotype$).	0
The total number of different drugs used in 2014 was employed as a surrogate marker of somatic disease not captured by hospital admissions (ATC level 3, e.g., @code$: @phenotype$).	2
They will have an @coding_system$ diagnosis of @phenotype$, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	0
They will have an @coding_system$ diagnosis of schizophrenia, @phenotype$ (F20,22,23,25,28,29); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	0
They will have an @coding_system$ diagnosis of schizophrenia, schizoaffective or delusional disorders (@code$); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	1
They will have an @coding_system$ diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (@code$); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	1
They will have an @coding_system$ diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (@code$) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	1
They will have an @coding_system$ diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); @phenotype$ (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	0
They will have an ICD-10 diagnosis of @phenotype$, schizoaffective or delusional disorders (@code$); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	2
They will have an ICD-10 diagnosis of schizophrenia, @phenotype$ (@code$); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	2
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); @phenotype$ (@code$); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	2
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (F31); @phenotype$ (@code$) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	2
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on @coding_system$ diagnostic criteria for @phenotype$) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	0
They will have an ICD-10 diagnosis of @phenotype$, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (@code$); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of @phenotype$, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (@code$) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of @phenotype$, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on @coding_system$ diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, @phenotype$ (F20,22,23,25,28,29); bipolar affective disorders (@code$); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, @phenotype$ (F20,22,23,25,28,29); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (@code$) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, @phenotype$ (F20,22,23,25,28,29); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on @coding_system$ diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (@code$); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on @coding_system$ diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (@code$); @phenotype$ (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); @phenotype$ (F31); recurrent depressive disorder without psychotic symptoms (@code$) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); @phenotype$ (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on @coding_system$ diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (@code$); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on @coding_system$ diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an @coding_system$ diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (F31); @phenotype$ (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (@code$); bipolar affective disorders (F31); @phenotype$ (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (@code$); @phenotype$ (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (F31); @phenotype$ (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on @coding_system$ diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (@code$) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on @coding_system$ diagnostic criteria for substance-related disorders) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an @coding_system$ diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for @phenotype$) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (@code$); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for @phenotype$) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (@code$); recurrent depressive disorder without psychotic symptoms (F33.2) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for @phenotype$) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
They will have an ICD-10 diagnosis of schizophrenia, schizoaffective or delusional disorders (F20,22,23,25,28,29); bipolar affective disorders (F31); recurrent depressive disorder without psychotic symptoms (@code$) (32), and be identified as misusing alcohol and/or drugs over the past month, in addition to a minimum score of 3 (abuse/dependent use based on DSM-IV diagnostic criteria for @phenotype$) on the Clinicians Alcohol/Drugs Use rating scale over the past 3 months [ 31 ].	3
The Clinicians Alcohol/Drugs Use rating scales (CDUS/CAUS) have been developed, based on @coding_system$ diagnostic criteria for @phenotype$, and are used by primary clinicians to classify reliably the severity of substance use among people with severe mental health problems [ 31 ].	0
The codes used were: @code$ for diagnosis of “@phenotype$,” 599.5 for diagnosis of “prolapsed urethral mucosa,” and 599.84 which include “other specified disorder of the urethra.”	2
The codes used were: 599.2 for diagnosis of “urethral diverticulum,” @code$ for diagnosis of “@phenotype$,” and 599.84 which include “other specified disorder of the urethra.”	2
The codes used were: 599.2 for diagnosis of “urethral diverticulum,” 599.5 for diagnosis of “prolapsed urethral mucosa,” and @code$ which include “@phenotype$.”	2
The codes used were: 599.2 for diagnosis of “@phenotype$,” @code$ for diagnosis of “prolapsed urethral mucosa,” and 599.84 which include “other specified disorder of the urethra.”	3
The codes used were: 599.2 for diagnosis of “@phenotype$,” 599.5 for diagnosis of “prolapsed urethral mucosa,” and @code$ which include “other specified disorder of the urethra.”	3
The codes used were: @code$ for diagnosis of “urethral diverticulum,” 599.5 for diagnosis of “@phenotype$,” and 599.84 which include “other specified disorder of the urethra.”	3
The codes used were: 599.2 for diagnosis of “urethral diverticulum,” 599.5 for diagnosis of “@phenotype$,” and @code$ which include “other specified disorder of the urethra.”	3
The codes used were: @code$ for diagnosis of “urethral diverticulum,” 599.5 for diagnosis of “prolapsed urethral mucosa,” and 599.84 which include “@phenotype$.”	3
The codes used were: 599.2 for diagnosis of “urethral diverticulum,” @code$ for diagnosis of “prolapsed urethral mucosa,” and 599.84 which include “@phenotype$.”	3
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “@phenotype$”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	0
7 Another search was also performed using the following @coding_system$ codes: @code$ for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	1
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “@phenotype$”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	0
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “rupture, urethra, nontraumatic”; @code$ for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	1
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; @code$ for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	1
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “@phenotype$”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	0
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “@phenotype$”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	0
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; @code$ for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	1
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “@phenotype$”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	0
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; @code$ for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	1
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “@phenotype$”; and 05994712 for “cyst, urethral gland.”	0
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; @code$ for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	1
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “@phenotype$.”	0
7 Another search was also performed using the following @coding_system$ codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and @code$ for “cyst, urethral gland.”	1
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: @code$ for “@phenotype$”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	2
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; @code$ for “@phenotype$”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	2
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; @code$ for “@phenotype$”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	2
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; @code$ for “@phenotype$”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	2
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; @code$ for “@phenotype$”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	2
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; @code$ for “@phenotype$”; and 05994712 for “cyst, urethral gland.”	2
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and @code$ for “@phenotype$.”	2
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “@phenotype$”; @code$ for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “@phenotype$”; 05994210 for “prolapse, urethra, nos”; @code$ for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “@phenotype$”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; @code$ for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “@phenotype$”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; @code$ for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “@phenotype$”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; @code$ for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “@phenotype$”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and @code$ for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: @code$ for “rupture, urethra, nontraumatic”; 05994210 for “@phenotype$”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “@phenotype$”; @code$ for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “@phenotype$”; 05994300 for “sacculation, urethra”; @code$ for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “@phenotype$”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; @code$ for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “@phenotype$”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; @code$ for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “@phenotype$”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and @code$ for “cyst, urethral gland.”	3
