Sentence	Relation
the occurrence of @phenotype$ was assessed using icd - 10 codes n00 - n08 and @coding_system$ code 362989000 among patients with autoimmune diseases .	0
the occurrence of @phenotype$ was assessed using icd - 10 codes n00 - n08 and snomed ct code @code$ among patients with autoimmune diseases .	2
the occurrence of glomerulonephritis was assessed using @coding_system$ codes @code$ and snomed ct code 362989000 among patients with autoimmune diseases .	1
the occurrence of glomerulonephritis was assessed using icd - 10 codes @code$ and @coding_system$ code 362989000 among patients with autoimmune diseases .	1
the occurrence of glomerulonephritis was assessed using @coding_system$ codes n00 - n08 and snomed ct code @code$ among patients with autoimmune diseases .	1
the occurrence of glomerulonephritis was assessed using icd - 10 codes n00 - n08 and @coding_system$ code @code$ among patients with autoimmune diseases .	1
we examined the risk factors for @phenotype$ ( rls ) using @coding_system$ code g25 . 81 in a population - based cohort study .	0
we examined the risk factors for @phenotype$ ( rls ) using icd - 10 code @code$ in a population - based cohort study .	2
we examined the risk factors for restless legs syndrome ( rls ) using @coding_system$ code @code$ in a population - based cohort study .	1
the study included patients with a diagnosis of @phenotype$ based on @coding_system$ code c43 and icd - o morphology codes m8720 - m8799 for various types of melanoma .	0
the study included patients with a diagnosis of @phenotype$ based on icd - 10 code @code$ and icd - o morphology codes m8720 - m8799 for various types of melanoma .	2
the study included patients with a diagnosis of @phenotype$ based on icd - 10 code c43 and @coding_system$ morphology codes m8720 - m8799 for various types of melanoma .	0
the study included patients with a diagnosis of @phenotype$ based on icd - 10 code c43 and icd - o morphology codes @code$ for various types of melanoma .	2
the study included patients with a diagnosis of melanoma based on @coding_system$ code @code$ and icd - o morphology codes m8720 - m8799 for various types of melanoma .	1
the study included patients with a diagnosis of melanoma based on icd - 10 code @code$ and @coding_system$ morphology codes m8720 - m8799 for various types of melanoma .	1
the study included patients with a diagnosis of melanoma based on @coding_system$ code c43 and icd - o morphology codes @code$ for various types of melanoma .	1
the study included patients with a diagnosis of melanoma based on icd - 10 code c43 and @coding_system$ morphology codes @code$ for various types of melanoma .	1
we assessed the prevalence of @phenotype$ in a primary care setting using @coding_system$ code g70 . 0 and snomed ct code 201199007 .	0
we assessed the prevalence of @phenotype$ in a primary care setting using icd - 10 code @code$ and snomed ct code 201199007 .	2
we assessed the prevalence of @phenotype$ in a primary care setting using icd - 10 code g70 . 0 and @coding_system$ code 201199007 .	0
we assessed the prevalence of @phenotype$ in a primary care setting using icd - 10 code g70 . 0 and snomed ct code @code$ .	2
we assessed the prevalence of myasthenia gravis in a primary care setting using @coding_system$ code @code$ and snomed ct code 201199007 .	1
we assessed the prevalence of myasthenia gravis in a primary care setting using icd - 10 code @code$ and @coding_system$ code 201199007 .	1
we assessed the prevalence of myasthenia gravis in a primary care setting using @coding_system$ code g70 . 0 and snomed ct code @code$ .	1
we assessed the prevalence of myasthenia gravis in a primary care setting using icd - 10 code g70 . 0 and @coding_system$ code @code$ .	1
the incidence of @phenotype$ was assessed using @coding_system$ code k86 . 0 and snomed ct code 609476000 in a cohort of patients with a history of alcohol abuse .	0
the incidence of @phenotype$ was assessed using icd - 10 code @code$ and snomed ct code 609476000 in a cohort of patients with a history of alcohol abuse .	2
the incidence of @phenotype$ was assessed using icd - 10 code k86 . 0 and @coding_system$ code 609476000 in a cohort of patients with a history of alcohol abuse .	0
the incidence of @phenotype$ was assessed using icd - 10 code k86 . 0 and snomed ct code @code$ in a cohort of patients with a history of alcohol abuse .	2
the incidence of chronic pancreatitis was assessed using @coding_system$ code @code$ and snomed ct code 609476000 in a cohort of patients with a history of alcohol abuse .	1
the incidence of chronic pancreatitis was assessed using icd - 10 code @code$ and @coding_system$ code 609476000 in a cohort of patients with a history of alcohol abuse .	1
the incidence of chronic pancreatitis was assessed using @coding_system$ code k86 . 0 and snomed ct code @code$ in a cohort of patients with a history of alcohol abuse .	1
the incidence of chronic pancreatitis was assessed using icd - 10 code k86 . 0 and @coding_system$ code @code$ in a cohort of patients with a history of alcohol abuse .	1
we investigated the prevalence of @phenotype$ ( mnd ) using @coding_system$ codes g12 . 2 , g12 . 8 , and g12 . 9 in a population - based study .	0
we investigated the prevalence of @phenotype$ ( mnd ) using icd - 10 codes @code$ , g12 . 8 , and g12 . 9 in a population - based study .	2
we investigated the prevalence of @phenotype$ ( mnd ) using icd - 10 codes g12 . 2 , @code$ , and g12 . 9 in a population - based study .	2
we investigated the prevalence of @phenotype$ ( mnd ) using icd - 10 codes g12 . 2 , g12 . 8 , and @code$ in a population - based study .	2
we investigated the prevalence of motor neuron disease ( mnd ) using @coding_system$ codes @code$ , g12 . 8 , and g12 . 9 in a population - based study .	1
we investigated the prevalence of motor neuron disease ( mnd ) using @coding_system$ codes g12 . 2 , @code$ , and g12 . 9 in a population - based study .	1
we investigated the prevalence of motor neuron disease ( mnd ) using @coding_system$ codes g12 . 2 , g12 . 8 , and @code$ in a population - based study .	1
the study aimed to assess the incidence of @phenotype$ using @coding_system$ code n80 and snomed ct code 68235000 in women aged 18 - 45 years .	0
the study aimed to assess the incidence of @phenotype$ using icd - 10 code @code$ and snomed ct code 68235000 in women aged 18 - 45 years .	2
the study aimed to assess the incidence of @phenotype$ using icd - 10 code n80 and @coding_system$ code 68235000 in women aged 18 - 45 years .	0
the study aimed to assess the incidence of @phenotype$ using icd - 10 code n80 and snomed ct code @code$ in women aged 18 - 45 years .	2
the study aimed to assess the incidence of endometriosis using @coding_system$ code @code$ and snomed ct code 68235000 in women aged 18 - 45 years .	1
the study aimed to assess the incidence of endometriosis using icd - 10 code @code$ and @coding_system$ code 68235000 in women aged 18 - 45 years .	1
the study aimed to assess the incidence of endometriosis using @coding_system$ code n80 and snomed ct code @code$ in women aged 18 - 45 years .	1
the study aimed to assess the incidence of endometriosis using icd - 10 code n80 and @coding_system$ code @code$ in women aged 18 - 45 years .	1
the prevalence of @phenotype$ ( tb ) was determined using @coding_system$ codes a15 , a16 , and a17 in a cohort of recent immigrants .	0
the prevalence of @phenotype$ ( tb ) was determined using icd - 10 codes @code$ , a16 , and a17 in a cohort of recent immigrants .	2
the prevalence of @phenotype$ ( tb ) was determined using icd - 10 codes a15 , @code$ , and a17 in a cohort of recent immigrants .	2
the prevalence of @phenotype$ ( tb ) was determined using icd - 10 codes a15 , a16 , and @code$ in a cohort of recent immigrants .	2
the prevalence of tuberculosis ( tb ) was determined using @coding_system$ codes @code$ , a16 , and a17 in a cohort of recent immigrants .	1
the prevalence of tuberculosis ( tb ) was determined using @coding_system$ codes a15 , @code$ , and a17 in a cohort of recent immigrants .	1
the prevalence of tuberculosis ( tb ) was determined using @coding_system$ codes a15 , a16 , and @code$ in a cohort of recent immigrants .	1
we examined the association between socioeconomic status and the risk of developing @phenotype$ using @coding_system$ codes c00 - c14 and c32 .	0
we examined the association between socioeconomic status and the risk of developing @phenotype$ using icd - 10 codes @code$ and c32 .	2
we examined the association between socioeconomic status and the risk of developing @phenotype$ using icd - 10 codes c00 - c14 and @code$ .	2
we examined the association between socioeconomic status and the risk of developing head and neck cancer using @coding_system$ codes @code$ and c32 .	1
we examined the association between socioeconomic status and the risk of developing head and neck cancer using @coding_system$ codes c00 - c14 and @code$ .	1
the study included patients with a diagnosis of @phenotype$ based on @coding_system$ code c32 and icd - o morphology codes m8050 - m8076 for squamous cell carcinoma .	0
the study included patients with a diagnosis of @phenotype$ based on icd - 10 code @code$ and icd - o morphology codes m8050 - m8076 for squamous cell carcinoma .	2
the study included patients with a diagnosis of @phenotype$ based on icd - 10 code c32 and @coding_system$ morphology codes m8050 - m8076 for squamous cell carcinoma .	0
the study included patients with a diagnosis of @phenotype$ based on icd - 10 code c32 and icd - o morphology codes @code$ for squamous cell carcinoma .	2
the study included patients with a diagnosis of laryngeal cancer based on @coding_system$ code @code$ and icd - o morphology codes m8050 - m8076 for squamous cell carcinoma .	1
the study included patients with a diagnosis of laryngeal cancer based on icd - 10 code @code$ and @coding_system$ morphology codes m8050 - m8076 for squamous cell carcinoma .	1
the study included patients with a diagnosis of laryngeal cancer based on @coding_system$ code c32 and icd - o morphology codes @code$ for squamous cell carcinoma .	1
the study included patients with a diagnosis of laryngeal cancer based on icd - 10 code c32 and @coding_system$ morphology codes @code$ for squamous cell carcinoma .	1
we assessed the prevalence of @phenotype$ using @coding_system$ code e83 . 0 and snomed ct code 207410005 in a cohort of patients with liver disease .	0
we assessed the prevalence of @phenotype$ using icd - 10 code @code$ and snomed ct code 207410005 in a cohort of patients with liver disease .	2
we assessed the prevalence of @phenotype$ using icd - 10 code e83 . 0 and @coding_system$ code 207410005 in a cohort of patients with liver disease .	0
we assessed the prevalence of @phenotype$ using icd - 10 code e83 . 0 and snomed ct code @code$ in a cohort of patients with liver disease .	2
we assessed the prevalence of wilson ' s disease using @coding_system$ code @code$ and snomed ct code 207410005 in a cohort of patients with liver disease .	1
we assessed the prevalence of wilson ' s disease using icd - 10 code @code$ and @coding_system$ code 207410005 in a cohort of patients with liver disease .	1
we assessed the prevalence of wilson ' s disease using @coding_system$ code e83 . 0 and snomed ct code @code$ in a cohort of patients with liver disease .	1
we assessed the prevalence of wilson ' s disease using icd - 10 code e83 . 0 and @coding_system$ code @code$ in a cohort of patients with liver disease .	1
the incidence of @phenotype$ ( psc ) was assessed using @coding_system$ code k83 . 01 and snomed ct code 109838007 in a population - based study .	0
the incidence of @phenotype$ ( psc ) was assessed using icd - 10 code @code$ and snomed ct code 109838007 in a population - based study .	2
the incidence of @phenotype$ ( psc ) was assessed using icd - 10 code k83 . 01 and @coding_system$ code 109838007 in a population - based study .	0
the incidence of @phenotype$ ( psc ) was assessed using icd - 10 code k83 . 01 and snomed ct code @code$ in a population - based study .	2
the incidence of primary sclerosing cholangitis ( psc ) was assessed using @coding_system$ code @code$ and snomed ct code 109838007 in a population - based study .	1
the incidence of primary sclerosing cholangitis ( psc ) was assessed using icd - 10 code @code$ and @coding_system$ code 109838007 in a population - based study .	1
the incidence of primary sclerosing cholangitis ( psc ) was assessed using @coding_system$ code k83 . 01 and snomed ct code @code$ in a population - based study .	1
the incidence of primary sclerosing cholangitis ( psc ) was assessed using icd - 10 code k83 . 01 and @coding_system$ code @code$ in a population - based study .	1
we investigated the prevalence of @phenotype$ ( gbs ) using @coding_system$ codes g61 . 0 and snomed ct code 302034006 among adults aged 18 years and older .	0
we investigated the prevalence of @phenotype$ ( gbs ) using icd - 10 codes @code$ and snomed ct code 302034006 among adults aged 18 years and older .	2
we investigated the prevalence of @phenotype$ ( gbs ) using icd - 10 codes g61 . 0 and @coding_system$ code 302034006 among adults aged 18 years and older .	3
we investigated the prevalence of @phenotype$ ( gbs ) using icd - 10 codes g61 . 0 and snomed ct code @code$ among adults aged 18 years and older .	2
we investigated the prevalence of guillain - barre syndrome ( gbs ) using @coding_system$ codes @code$ and snomed ct code 302034006 among adults aged 18 years and older .	1
we investigated the prevalence of guillain - barre syndrome ( gbs ) using icd - 10 codes @code$ and @coding_system$ code 302034006 among adults aged 18 years and older .	1
we investigated the prevalence of guillain - barre syndrome ( gbs ) using @coding_system$ codes g61 . 0 and snomed ct code @code$ among adults aged 18 years and older .	1
we investigated the prevalence of guillain - barre syndrome ( gbs ) using icd - 10 codes g61 . 0 and @coding_system$ code @code$ among adults aged 18 years and older .	1
the study aimed to assess the impact of air pollution on the risk of developing @phenotype$ using @coding_system$ codes j47 and snomed ct code 403800006 .	0
the study aimed to assess the impact of air pollution on the risk of developing @phenotype$ using icd - 10 codes @code$ and snomed ct code 403800006 .	2
the study aimed to assess the impact of air pollution on the risk of developing @phenotype$ using icd - 10 codes j47 and @coding_system$ code 403800006 .	0
the study aimed to assess the impact of air pollution on the risk of developing @phenotype$ using icd - 10 codes j47 and snomed ct code @code$ .	2
the study aimed to assess the impact of air pollution on the risk of developing bronchiectasis using @coding_system$ codes @code$ and snomed ct code 403800006 .	1
the study aimed to assess the impact of air pollution on the risk of developing bronchiectasis using icd - 10 codes @code$ and @coding_system$ code 403800006 .	1
the study aimed to assess the impact of air pollution on the risk of developing bronchiectasis using @coding_system$ codes j47 and snomed ct code @code$ .	1
the study aimed to assess the impact of air pollution on the risk of developing bronchiectasis using icd - 10 codes j47 and @coding_system$ code @code$ .	1
the prevalence of @phenotype$ was determined using @coding_system$ code d66 and snomed ct code 82308001 in a nationwide study .	0
the prevalence of @phenotype$ was determined using icd - 10 code @code$ and snomed ct code 82308001 in a nationwide study .	2
the prevalence of @phenotype$ was determined using icd - 10 code d66 and @coding_system$ code 82308001 in a nationwide study .	0
the prevalence of @phenotype$ was determined using icd - 10 code d66 and snomed ct code @code$ in a nationwide study .	2
the prevalence of hemophilia a was determined using @coding_system$ code @code$ and snomed ct code 82308001 in a nationwide study .	1
the prevalence of hemophilia a was determined using icd - 10 code @code$ and @coding_system$ code 82308001 in a nationwide study .	1
the prevalence of hemophilia a was determined using @coding_system$ code d66 and snomed ct code @code$ in a nationwide study .	1
the prevalence of hemophilia a was determined using icd - 10 code d66 and @coding_system$ code @code$ in a nationwide study .	1
we examined the association between dietary intake of soy products and the risk of developing @phenotype$ using @coding_system$ code c54 .	0
we examined the association between dietary intake of soy products and the risk of developing @phenotype$ using icd - 10 code @code$ .	2
we examined the association between dietary intake of soy products and the risk of developing endometrial cancer using @coding_system$ code @code$ .	1
the study included patients with a diagnosis of @phenotype$ ( rcc ) based on @coding_system$ code < span class = ' code	0
patients with @phenotype$ were identified using the @coding_system$ code e03 .	0
patients with @phenotype$ were identified using the icd - 10 code @code$ .	2
patients with hypothyroidism were identified using the @coding_system$ code @code$ .	1
the study included individuals suffering from @phenotype$ based on the @coding_system$ code e05 . 0 .	0
the study included individuals suffering from @phenotype$ based on the icd - 10 code @code$ .	2
the study included individuals suffering from graves ' disease based on the @coding_system$ code @code$ .	1
the research examined patients with @phenotype$ according to the @coding_system$ code e87 . 1 .	0
the research examined patients with @phenotype$ according to the icd - 10 code @code$ .	2
the research examined patients with hyponatremia according to the @coding_system$ code @code$ .	1
the prevalence of @phenotype$ was determined using the @coding_system$ code d69 . 3 .	0
the prevalence of @phenotype$ was determined using the icd - 10 code @code$ .	2
the prevalence of idiopathic thrombocytopenic purpura ( itp ) was determined using the @coding_system$ code @code$ .	1
the clinical trial included patients diagnosed with @phenotype$ based on the @coding_system$ code c91 . 4 .	0
the clinical trial included patients diagnosed with @phenotype$ based on the icd - o - 3 code @code$ .	2
the clinical trial included patients diagnosed with hairy cell leukemia based on the @coding_system$ code @code$ .	1
patients with @phenotype$ were identified using the @coding_system$ code c82 - c86 .	0
patients with @phenotype$ were identified using the icd - o - 3 code @code$ .	2
patients with non - hodgkin lymphoma were identified using the @coding_system$ code @code$ .	1
the study assessed individuals suffering from @phenotype$ according to the @coding_system$ code a81 . 0 .	0
the study assessed individuals suffering from @phenotype$ according to the icd - 10 code @code$ .	2
the study assessed individuals suffering from creutzfeldt - jakob disease according to the @coding_system$ code @code$ .	1
the research included patients with a clinical diagnosis of @phenotype$ based on the @coding_system$ code q87 . 1 .	0
the research included patients with a clinical diagnosis of @phenotype$ based on the icd - 10 code @code$ .	2
the research included patients with a clinical diagnosis of prader - willi syndrome based on the @coding_system$ code @code$ .	1
the prevalence of @phenotype$ was determined using the @coding_system$ code g61 . 0 .	0
the prevalence of @phenotype$ was determined using the icd - 10 code @code$ .	2
the prevalence of guillain - barre syndrome was determined using the @coding_system$ code @code$ .	1
the study focused on individuals diagnosed with @phenotype$ according to the @coding_system$ code f41 . 0 .	0
the study focused on individuals diagnosed with @phenotype$ according to the icd - 10 code @code$ .	2
the study focused on individuals diagnosed with panic disorder according to the @coding_system$ code @code$ .	1
patients suffering from @phenotype$ were identified using the @coding_system$ code j47 .	0
patients suffering from @phenotype$ were identified using the icd - 10 code @code$ .	2
patients suffering from bronchiectasis were identified using the @coding_system$ code @code$ .	1
the clinical trial included patients with @phenotype$ based on the @coding_system$ code j84 .	0
the clinical trial included patients with @phenotype$ based on the icd - 10 code @code$ .	2
the clinical trial included patients with interstitial lung disease based on the @coding_system$ code @code$ .	1
the study assessed patients with a clinical diagnosis of @phenotype$ according to the @coding_system$ code g70 . 0 .	0
the study assessed patients with a clinical diagnosis of @phenotype$ according to the icd - 10 code @code$ .	2
the study assessed patients with a clinical diagnosis of myasthenia gravis according to the @coding_system$ code @code$ .	1
the research included individuals suffering from @phenotype$ based on the @coding_system$ code g25 . 81 .	0
the research included individuals suffering from @phenotype$ based on the icd - 10 code @code$ .	2
the research included individuals suffering from restless legs syndrome ( rls ) based on the @coding_system$ code @code$ .	1
the prevalence of @phenotype$ was determined using the @coding_system$ code l20 .	0
the prevalence of @phenotype$ was determined using the icd - 10 code @code$ .	2
the prevalence of atopic dermatitis was determined using the @coding_system$ code @code$ .	1
the study investigated patients with @phenotype$ according to the @coding_system$ code l80 .	0
the study investigated patients with @phenotype$ according to the icd - 10 code @code$ .	2
the study investigated patients with vitiligo according to the @coding_system$ code @code$ .	1
individuals diagnosed with @phenotype$ were identified using the @coding_system$ code l10 .	0
individuals diagnosed with @phenotype$ were identified using the icd - 10 code @code$ .	2
individuals diagnosed with pemphigus were identified using the @coding_system$ code @code$ .	1
the clinical trial included patients with a diagnosis of @phenotype$ based on the @coding_system$ code f50 . 0 .	0
the clinical trial included patients with a diagnosis of @phenotype$ based on the icd - 10 code @code$ .	2
the clinical trial included patients with a diagnosis of touchycd in nervosa based on the @coding_system$ code @code$ .	1
the study assessed individuals suffering from @phenotype$ according to the @coding_system$ code f50 . 2 .	0
the study assessed individuals suffering from @phenotype$ according to the icd - 10 code @code$ .	2
the study assessed individuals suffering from bulimia nervosa according to the @coding_system$ code @code$ .	1
the prevalence of @phenotype$ was determined using the @coding_system$ code a81 . 1 .	0
the prevalence of @phenotype$ was determined using the icd - 10 code @code$ .	2
the prevalence of variant creutzfeldt - jakob disease was determined using the @coding_system$ code @code$ .	1
the research included patients with @phenotype$ based on the @coding_system$ code g47 . 3 .	0
the research included patients with @phenotype$ based on the icd - 10 code @code$ .	2
the research included patients with sleep apnea based on the @coding_system$ code @code$ .	1
patients with a clinical diagnosis of @phenotype$ were identified using the @coding_system$ code g47 . 2 .	0
patients with a clinical diagnosis of @phenotype$ were identified using the icd - 10 code @code$ .	2
patients with a clinical diagnosis of excessive daytime sleepiness were identified using the @coding_system$ code @code$ .	1
the study focused on individuals suffering from @phenotype$ according to the @coding_system$ code e10 .	0
the study focused on individuals suffering from @phenotype$ according to the icd - 10 code @code$ .	2
the study focused on individuals suffering from type 1 diabetes mellitus according to the @coding_system$ code @code$ .	1
patients diagnosed with @phenotype$ were included based on the @coding_system$ code i42 . 0 .	0
patients diagnosed with @phenotype$ were included based on the icd - 10 code @code$ .	2
patients diagnosed with dilated cardiomyopathy were included based on the @coding_system$ code @code$ .	1
the prevalence of @phenotype$ was determined using the @coding_system$ code i48 .	0
the prevalence of @phenotype$ was determined using the icd - 10 code @code$ .	2
the prevalence of atrial fibrillation was determined using the @coding_system$ code @code$ .	1
the clinical trial investigated patients with @phenotype$ based on the @coding_system$ code g93 . 3 .	0
the clinical trial investigated patients with @phenotype$ based on the icd - 10 code @code$ .	2
the clinical trial investigated patients with chronic fatigue syndrome based on the @coding_system$ code @code$ .	1
patients with a diagnosis of @phenotype$ were identified using the @coding_system$ code 301 . 0 .	0
patients with a diagnosis of @phenotype$ were identified using the dsm - 5 code @code$ .	2
patients with a diagnosis of paranoid personality disorder were identified using the @coding_system$ code @code$ .	1
the study assessed individuals suffering from @phenotype$ according to the @coding_system$ code 301 . 82 .	0
the study assessed individuals suffering from @phenotype$ according to the dsm - 5 code @code$ .	2
the study assessed individuals suffering from avoidant personality disorder according to the @coding_system$ code @code$ .	1
the research included patients with @phenotype$ based on the @coding_system$ code f01 .	0
the research included patients with @phenotype$ based on the icd - 10 code @code$ .	2
the research included patients with vascular dementia based on the @coding_system$ code @code$ .	1
the prevalence of @phenotype$ was determined using the @coding_system$ code g31 . 0 .	0
the prevalence of @phenotype$ was determined using the icd - 10 code @code$ .	2
the prevalence of frontotemporal dementia was determined using the @coding_system$ code @code$ .	1
the study focused on patients diagnosed with @phenotype$ according to the @coding_system$ codes c91 - c95 .	0
the study focused on patients diagnosed with @phenotype$ according to the icd - o - 3 codes @code$ .	2
the study focused on patients diagnosed with leukemia according to the @coding_system$ codes @code$ .	1
individuals suffering from @phenotype$ were identified using the @coding_system$ code c91 . 1 .	0
individuals suffering from @phenotype$ were identified using the icd - o - 3 code @code$ .	2
individuals suffering from chronic lymphocytic leukemia ( cll ) were identified using the @coding_system$ code @code$ .	1
the clinical trial included patients with a diagnosis of @phenotype$ based on the @coding_system$ code c81 .	0
the clinical trial included patients with a diagnosis of @phenotype$ based on the icd - o - 3 code @code$ .	2
the clinical trial included patients with a diagnosis of hodgkin lymphoma based on the @coding_system$ code @code$ .	1
the study assessed individuals with @phenotype$ according to the @coding_system$ code c43 .	0
the study assessed individuals with @phenotype$ according to the icd - o - 3 code @code$ .	2
the study assessed individuals with melanoma according to the @coding_system$ code @code$ .	1
the research included patients suffering from @phenotype$ based on the @coding_system$ code k76 . 0 .	0
the research included patients suffering from @phenotype$ based on the icd - 10 code @code$ .	2
the research included patients suffering from non - alcoholic fatty liver disease ( nafld ) based on the @coding_system$ code @code$ .	1
the prevalence of @phenotype$ was determined using the @coding_system$ code k70 .	0
the prevalence of @phenotype$ was determined using the icd - 10 code @code$ .	2
the prevalence of alcoholic liver disease was determined using the @coding_system$ code @code$ .	1
patients with a clinical diagnosis of @phenotype$ were identified using the @coding_system$ code i26 .	0
patients with a clinical diagnosis of @phenotype$ were identified using the icd - 10 code @code$ .	2
patients with a clinical diagnosis of pulmonary embolism were identified using the @coding_system$ code @code$ .	1
the study focused on individuals diagnosed with @phenotype$ according to the @coding_system$ code i82 .	0
the study focused on individuals diagnosed with @phenotype$ according to the icd - 10 code @code$ .	2
the study focused on individuals diagnosed with deep vein thrombosis ( dvt ) according to the @coding_system$ code @code$ .	1
patients with @phenotype$ were included based on the @coding_system$ code g62 .	0
patients with @phenotype$ were included based on the icd - 10 code @code$ .	2
patients with peripheral neuropathy were included based on the @coding_system$ code @code$ .	1
the clinical trial investigated patients suffering from @phenotype$ based on the @coding_system$ code k86 . 1 .	0
the clinical trial investigated patients suffering from @phenotype$ based on the icd - 10 code @code$ .	2
the clinical trial investigated patients suffering from chronic pancreatitis based on the @coding_system$ code @code$ .	1
the study assessed individuals with a diagnosis of @phenotype$ according to the @coding_system$ code l50 .	0
the study assessed individuals with a diagnosis of @phenotype$ according to the icd - 10 code @code$ .	2
the study assessed individuals with a diagnosis of urticaria according to the @coding_system$ code @code$ .	1
the research included patients with @phenotype$ based on the @coding_system$ code k72 . 0 .	0
the research included patients with @phenotype$ based on the icd - 10 code @code$ .	2
the research included patients with fulminant hepatic failure based on the @coding_system$ code @code$ .	1
the prevalence of @phenotype$ was determined using the @coding_system$ code d80 . 5 .	0
the prevalence of @phenotype$ was determined using the icd - 10 code @code$ .	2
the prevalence of hyper - igd syndrome ( hids ) was determined using the @coding_system$ code @code$ .	1
patients suffering from @phenotype$ were included in the study based on the @coding_system$ code j84 . 1 . the patient presented with a congenital heart defect classified under the icd - 10 code q24 . 9 .	0
patients suffering from @phenotype$ were included in the study based on the icd - 10 code @code$ . the patient presented with a congenital heart defect classified under the icd - 10 code q24 . 9 .	2
patients suffering from @phenotype$ were included in the study based on the icd - 10 code j84 . 1 . the patient presented with a congenital heart defect classified under the @coding_system$ code q24 . 9 .	3
patients suffering from @phenotype$ were included in the study based on the icd - 10 code j84 . 1 . the patient presented with a congenital heart defect classified under the icd - 10 code @code$ .	3
patients suffering from idiopathic pulmonary fibrosis ( ipf ) were included in the study based on the @coding_system$ code @code$ . the patient presented with a congenital heart defect classified under the icd - 10 code q24 . 9 .	1
patients suffering from idiopathic pulmonary fibrosis ( ipf ) were included in the study based on the icd - 10 code @code$ . the patient presented with a congenital heart defect classified under the @coding_system$ code q24 . 9 .	3
patients suffering from idiopathic pulmonary fibrosis ( ipf ) were included in the study based on the @coding_system$ code j84 . 1 . the patient presented with a @phenotype$ classified under the icd - 10 code q24 . 9 .	3
patients suffering from idiopathic pulmonary fibrosis ( ipf ) were included in the study based on the icd - 10 code @code$ . the patient presented with a @phenotype$ classified under the icd - 10 code q24 . 9 .	3
patients suffering from idiopathic pulmonary fibrosis ( ipf ) were included in the study based on the icd - 10 code j84 . 1 . the patient presented with a @phenotype$ classified under the @coding_system$ code q24 . 9 .	3
patients suffering from idiopathic pulmonary fibrosis ( ipf ) were included in the study based on the icd - 10 code j84 . 1 . the patient presented with a @phenotype$ classified under the icd - 10 code @code$ .	2
patients suffering from idiopathic pulmonary fibrosis ( ipf ) were included in the study based on the @coding_system$ code j84 . 1 . the patient presented with a congenital heart defect classified under the icd - 10 code @code$ .	1
patients suffering from idiopathic pulmonary fibrosis ( ipf ) were included in the study based on the icd - 10 code j84 . 1 . the patient presented with a congenital heart defect classified under the @coding_system$ code @code$ .	3
the study examined the prevalence of @phenotype$ associated with the @coding_system$ code 44054006 in the adult population .	0
the study examined the prevalence of @phenotype$ associated with the snomed ct code @code$ in the adult population .	2
the study examined the prevalence of type 2 diabetes mellitus associated with the @coding_system$ code @code$ in the adult population .	1
we identified a significant number of cases with @phenotype$ coded as @code$ in the icd - 10 system .	2
we identified a significant number of cases with @phenotype$ coded as j45 in the @coding_system$ system .	0
we identified a significant number of cases with asthma coded as @code$ in the @coding_system$ system .	1
the patient was diagnosed with a form of @phenotype$ based on the @coding_system$ criteria under the code 299 . 00 .	0
the patient was diagnosed with a form of @phenotype$ based on the dsm - 5 criteria under the code @code$ .	2
the patient was diagnosed with a form of autism spectrum disorder based on the @coding_system$ criteria under the code @code$ .	1
a high incidence of @phenotype$ was observed in patients assigned the @coding_system$ code k86 .	0
a high incidence of @phenotype$ was observed in patients assigned the icpc - 2 code @code$ .	2
a high incidence of hypertension was observed in patients assigned the @coding_system$ code @code$ .	1
our analysis revealed an increased risk of @phenotype$ in patients with @coding_system$ code 585 . 9 .	0
our analysis revealed an increased risk of @phenotype$ in patients with icd - 9 code @code$ .	2
our analysis revealed an increased risk of chronic kidney disease in patients with @coding_system$ code @code$ .	1
the patient was diagnosed with @phenotype$ based on the @coding_system$ code m - 8500 / 3 histology and grading .	0
the patient was diagnosed with @phenotype$ based on the icd - o - 3 code @code$ histology and grading .	2
the patient was diagnosed with breast cancer based on the @coding_system$ code @code$ histology and grading .	1
multiple cases of @phenotype$ were identified using the @coding_system$ code 295 . 90 .	0
multiple cases of @phenotype$ were identified using the dsm - iv - tr code @code$ .	2
multiple cases of schizophrenia were identified using the @coding_system$ code @code$ .	1
the clinical documentation reported a diagnosis of @phenotype$ using the @coding_system$ code f31 .	0
the clinical documentation reported a diagnosis of @phenotype$ using the icd - 10 code @code$ .	2
the clinical documentation reported a diagnosis of bipolar disorder using the @coding_system$ code @code$ .	1
participants with a @phenotype$ had a corresponding @coding_system$ code of 73211009 .	0
participants with a @phenotype$ had a corresponding snomed ct code of @code$ .	2
participants with a major depressive disorder had a corresponding @coding_system$ code of @code$ .	1
the research focused on the @phenotype$ diagnosis using the @coding_system$ code g30 as the primary inclusion criterion .	0
the research focused on the @phenotype$ diagnosis using the icd - 10 code @code$ as the primary inclusion criterion .	2
the research focused on the alzheimer ' s disease diagnosis using the @coding_system$ code @code$ as the primary inclusion criterion .	1
the patient was identified with @phenotype$ infection based on the @coding_system$ code 042 .	0
the patient was identified with @phenotype$ infection based on the icd - 9 code @code$ .	2
the patient was identified with hiv infection based on the @coding_system$ code @code$ .	1
during our study , we encountered several cases of @phenotype$ with the @coding_system$ code g20 .	0
during our study , we encountered several cases of @phenotype$ with the icd - 10 code @code$ .	2
during our study , we encountered several cases of parkinson ' s disease with the @coding_system$ code @code$ .	1
