Sentence	Relation
in a study examining the risk factors for @phenotype$ among psychiatric patients , those with major depressive disorder coded as @code$ under the oxmis coding system were found to have the highest rates of suicidal behavior .	2
in a study examining the risk factors for @phenotype$ among psychiatric patients , those with major depressive disorder coded as 3009ct under the @coding_system$ coding system were found to have the highest rates of suicidal behavior .	0
in a study examining the risk factors for suicide among psychiatric patients , those with major depressive disorder coded as @code$ under the @coding_system$ coding system were found to have the highest rates of suicidal behavior .	1
in a recent study , patients with a diagnosis of @phenotype$ were identified using the @coding_system$ classification system , specifically with the 203 . 2 code , to better understand the disease ' s progression and potential treatment options .	0
in a recent study , patients with a diagnosis of @phenotype$ were identified using the icd - 7 classification system , specifically with the @code$ code , to better understand the disease ' s progression and potential treatment options .	2
in a recent study , patients with a diagnosis of multiple myeloma were identified using the @coding_system$ classification system , specifically with the @code$ code , to better understand the disease ' s progression and potential treatment options .	1
a study examining the outcomes of patients with @coding_system$ code @code$ revealed that cardiogenic shock was significantly associated with increased mortality rates compared to other cardiac diseases .	1
a study examining the outcomes of patients with @coding_system$ code 108 revealed that @phenotype$ was significantly associated with increased mortality rates compared to other cardiac diseases .	0
a study examining the outcomes of patients with ccs code @code$ revealed that @phenotype$ was significantly associated with increased mortality rates compared to other cardiac diseases .	2
in a recent study , it was found that patients with the @coding_system$ diagnosis code @code$ for epilepsy exhibited a higher prevalence of comorbid psychiatric disorders when compared to individuals without epilepsy .	1
in a recent study , it was found that patients with the @coding_system$ diagnosis code g41 for @phenotype$ exhibited a higher prevalence of comorbid psychiatric disorders when compared to individuals without epilepsy .	0
in a recent study , it was found that patients with the icd - 10 ca diagnosis code @code$ for @phenotype$ exhibited a higher prevalence of comorbid psychiatric disorders when compared to individuals without epilepsy .	2
a recent study found that patients presenting with @phenotype$ episodes were often diagnosed with the @coding_system$ code r56 . 8 , indicating ' other and unspecified convulsions ' , as a prominent feature of their clinical phenotype .	0
a recent study found that patients presenting with @phenotype$ episodes were often diagnosed with the icd - 10 - am code @code$ , indicating ' other and unspecified convulsions ' , as a prominent feature of their clinical phenotype .	2
a recent study found that patients presenting with seizure episodes were often diagnosed with the @coding_system$ code @code$ , indicating ' other and unspecified convulsions ' , as a prominent feature of their clinical phenotype .	1
a retrospective study of hospital records revealed an increased prevalence of @phenotype$ cases among patients , classified under the @coding_system$ code 202 . 78 , leading to a need for improved diagnostic and treatment strategies targeting this specific lymphoma subtype .	0
a retrospective study of hospital records revealed an increased prevalence of @phenotype$ cases among patients , classified under the icd - 9 code @code$ , leading to a need for improved diagnostic and treatment strategies targeting this specific lymphoma subtype .	2
a retrospective study of hospital records revealed an increased prevalence of non - hodgkin ' s lymphoma cases among patients , classified under the @coding_system$ code @code$ , leading to a need for improved diagnostic and treatment strategies targeting this specific lymphoma subtype .	1
a retrospective study of hospital records revealed an increased prevalence of non - hodgkin ' s lymphoma cases among patients , classified under the @coding_system$ code 202 . 78 , leading to a need for improved diagnostic and treatment strategies targeting this specific @phenotype$ subtype .	0
a retrospective study of hospital records revealed an increased prevalence of non - hodgkin ' s lymphoma cases among patients , classified under the icd - 9 code @code$ , leading to a need for improved diagnostic and treatment strategies targeting this specific @phenotype$ subtype .	2
in the study , participants diagnosed with @phenotype$ ( sle ) were identified based on the @code$ series of codes from the icd - 9 coding system , revealing the prevalence and impact of this autoimmune disease .	2
in the study , participants diagnosed with @phenotype$ ( sle ) were identified based on the 710 series of codes from the @coding_system$ coding system , revealing the prevalence and impact of this autoimmune disease .	0
in the study , participants diagnosed with systemic lupus erythematosus ( @phenotype$ ) were identified based on the @code$ series of codes from the icd - 9 coding system , revealing the prevalence and impact of this autoimmune disease .	2
in the study , participants diagnosed with systemic lupus erythematosus ( @phenotype$ ) were identified based on the 710 series of codes from the @coding_system$ coding system , revealing the prevalence and impact of this autoimmune disease .	0
in the study , participants diagnosed with systemic lupus erythematosus ( sle ) were identified based on the @code$ series of codes from the @coding_system$ coding system , revealing the prevalence and impact of this autoimmune disease .	1
in a retrospective analysis of cancer registries , it was found that patients diagnosed with @phenotype$ , as indicated by the @coding_system$ code 9732 , had a higher overall survival rate when treated with novel therapies compared to conventional chemotherapy .	0
in a retrospective analysis of cancer registries , it was found that patients diagnosed with @phenotype$ , as indicated by the icd - o - 3 code @code$ , had a higher overall survival rate when treated with novel therapies compared to conventional chemotherapy .	2
in a retrospective analysis of cancer registries , it was found that patients diagnosed with multiple myeloma , as indicated by the @coding_system$ code @code$ , had a higher overall survival rate when treated with novel therapies compared to conventional chemotherapy .	1
a recent study reported that patients diagnosed with @phenotype$ according to the @coding_system$ classification system with a specific 9731 code exhibited diverse clinical presentations and outcomes , emphasizing the need for continuous research and treatment advancements .	0
a recent study reported that patients diagnosed with @phenotype$ according to the icd - o - 3 classification system with a specific @code$ code exhibited diverse clinical presentations and outcomes , emphasizing the need for continuous research and treatment advancements .	2
a recent study reported that patients diagnosed with multiple myeloma according to the @coding_system$ classification system with a specific @code$ code exhibited diverse clinical presentations and outcomes , emphasizing the need for continuous research and treatment advancements .	1
in a recent study , researchers analyzed a cohort of patients with the @phenotype$ phenotype , which corresponded to the @code$ code under the icd - o - 3 histology coding system to better understand the disease ' s progression and potential treatment options .	2
in a recent study , researchers analyzed a cohort of patients with the @phenotype$ phenotype , which corresponded to the m - 9731 code under the @coding_system$ coding system to better understand the disease ' s progression and potential treatment options .	0
in a recent study , researchers analyzed a cohort of patients with the multiple myeloma phenotype , which corresponded to the @code$ code under the @coding_system$ coding system to better understand the disease ' s progression and potential treatment options .	1
in a recent study , it was observed that individuals with a history of @coding_system$ coded @phenotype$ ( i824z2 ) had an increased risk of developing post - thrombotic syndrome compared to those without any venous thromboembolic events .	0
in a recent study , it was observed that individuals with a history of icd - 10 coded @phenotype$ ( @code$ ) had an increased risk of developing post - thrombotic syndrome compared to those without any venous thromboembolic events .	2
in a recent study , it was observed that individuals with a history of @coding_system$ coded deep vein thrombosis ( @code$ ) had an increased risk of developing post - thrombotic syndrome compared to those without any venous thromboembolic events .	1
in the study population , a high prevalence of @phenotype$ was observed among patients who were identified using the @coding_system$ classification system with codes 387 . 4x , indicating the substantial burden of this hematological phenotype in the clinical setting .	0
in the study population , a high prevalence of @phenotype$ was observed among patients who were identified using the icd - 9cm classification system with codes @code$ , indicating the substantial burden of this hematological phenotype in the clinical setting .	2
in the study population , a high prevalence of thrombocytopenic disorders was observed among patients who were identified using the @coding_system$ classification system with codes @code$ , indicating the substantial burden of this hematological phenotype in the clinical setting .	1
a recent study found that patients diagnosed with @phenotype$ under the @coding_system$ coding system , specifically assigned the code 347 . 0x , exhibited higher rates of daytime sleepiness and cataplexy compared to those without the condition .	0
a recent study found that patients diagnosed with @phenotype$ under the icd - 9 coding system , specifically assigned the code @code$ , exhibited higher rates of daytime sleepiness and cataplexy compared to those without the condition .	2
a recent study found that patients diagnosed with narcolepsy under the @coding_system$ coding system , specifically assigned the code @code$ , exhibited higher rates of daytime sleepiness and cataplexy compared to those without the condition .	1
in a recent study , patients with cancer who were prescribed the @phenotype$ medication , @code$ , as per the bnf guidelines , exhibited a significant reduction in tumor growth and improved survival rates .	2
in a recent study , patients with cancer who were prescribed the @phenotype$ medication , 8010551 , as per the @coding_system$ guidelines , exhibited a significant reduction in tumor growth and improved survival rates .	0
in a recent study , patients with cancer who were prescribed the protein kinase inhibitor medication , @code$ , as per the @coding_system$ guidelines , exhibited a significant reduction in tumor growth and improved survival rates .	1
a significant number of patients in the study presented with @phenotype$ , which was diagnosed under the @coding_system$ coding system using the specific code g53 . 0 , particularly amongst individuals engaged in extensive computer usage or physically demanding occupations .	0
a significant number of patients in the study presented with @phenotype$ , which was diagnosed under the hira coding system using the specific code @code$ , particularly amongst individuals engaged in extensive computer usage or physically demanding occupations .	2
a significant number of patients in the study presented with neck pain , which was diagnosed under the @coding_system$ coding system using the specific code @code$ , particularly amongst individuals engaged in extensive computer usage or physically demanding occupations .	1
in a recent study , patients with a diagnosis of @phenotype$ were found to have a significantly higher prevalence when their medical records indicated the @coding_system$ c42 , which corresponds specifically to this phenotype in the coding system .	0
in a recent study , patients with a diagnosis of @phenotype$ were found to have a significantly higher prevalence when their medical records indicated the icd - o - 3 site code @code$ , which corresponds specifically to this phenotype in the coding system .	2
in a recent study , patients with a diagnosis of multiple myeloma were found to have a significantly higher prevalence when their medical records indicated the @coding_system$ @code$ , which corresponds specifically to this phenotype in the coding system .	1
in a recent study , it was observed that patients suffering from @phenotype$ were often prescribed medication from the @coding_system$ classification system , specifically drugs with an n02cx code , known for their antimigraine properties .	0
in a recent study , it was observed that patients suffering from @phenotype$ were often prescribed medication from the atc classification system , specifically drugs with an @code$ code , known for their antimigraine properties .	2
in a recent study , it was observed that patients suffering from migraine were often prescribed medication from the @coding_system$ classification system , specifically drugs with an @code$ code , known for their antimigraine properties .	1
in a recent study , it was found that patients with a primary diagnosis of @phenotype$ disorders , classified according to the @coding_system$ coding system under the specific code g40 , showed a higher prevalence of comorbid mental health issues than the general population .	0
in a recent study , it was found that patients with a primary diagnosis of @phenotype$ disorders , classified according to the icd - 10 ca coding system under the specific code @code$ , showed a higher prevalence of comorbid mental health issues than the general population .	2
in a recent study , it was found that patients with a primary diagnosis of seizure disorders , classified according to the @coding_system$ coding system under the specific code @code$ , showed a higher prevalence of comorbid mental health issues than the general population .	1
in a recent study investigating the effectiveness of new treatment options for @phenotype$ , patients were administered drugs belonging to the @coding_system$ category d05ax , which consists of various antineoplastic and immunomodulatory agents .	0
in a recent study investigating the effectiveness of new treatment options for @phenotype$ , patients were administered drugs belonging to the atc code category @code$ , which consists of various antineoplastic and immunomodulatory agents .	2
in a recent study investigating the effectiveness of new treatment options for psoriasis , patients were administered drugs belonging to the @coding_system$ category @code$ , which consists of various antineoplastic and immunomodulatory agents .	1
in this study , patients diagnosed with the @phenotype$ , classified under the @coding_system$ system with the code 9690 , were investigated to evaluate the effectiveness of the latest treatment approaches .	0
in this study , patients diagnosed with the @phenotype$ , classified under the icd - o system with the code @code$ , were investigated to evaluate the effectiveness of the latest treatment approaches .	2
in this study , patients diagnosed with the non - hodgkin ' s lymphoma , classified under the @coding_system$ system with the code @code$ , were investigated to evaluate the effectiveness of the latest treatment approaches .	1
in a study exploring the risk factors for suicidal behaviors among patients with mental health disorders , those who exhibited self - harm or suicide attempts were assigned the @coding_system$ @code$ , which corresponds to the clinical phenotype of suicide in the coding system .	1
in a study exploring the risk factors for suicidal behaviors among patients with mental health disorders , those who exhibited self - harm or suicide attempts were assigned the @coding_system$ 9779a , which corresponds to the clinical @phenotype$ of suicide in the coding system .	0
in a study exploring the risk factors for suicidal behaviors among patients with mental health disorders , those who exhibited self - harm or suicide attempts were assigned the oxmis code @code$ , which corresponds to the clinical @phenotype$ of suicide in the coding system .	2
in a study exploring the risk factors for suicidal behaviors among patients with mental health disorders , those who exhibited self - harm or suicide attempts were assigned the @coding_system$ 9779a , which corresponds to the clinical phenotype of @phenotype$ in the coding system .	0
in a study exploring the risk factors for suicidal behaviors among patients with mental health disorders , those who exhibited self - harm or suicide attempts were assigned the oxmis code @code$ , which corresponds to the clinical phenotype of @phenotype$ in the coding system .	2
in a recent study , it was found that the incidence of @phenotype$ among hospitalized patients had increased significantly , with the majority of cases coded as @code$ in the ccs classification system .	3
in a recent study , it was found that the incidence of @phenotype$ among hospitalized patients had increased significantly , with the majority of cases coded as 100 in the @coding_system$ classification system .	0
in a recent study , it was found that the incidence of cardiogenic shock among hospitalized patients had increased significantly , with the majority of cases coded as @code$ in the @coding_system$ classification system .	1
in a recent study , patients diagnosed with @phenotype$ were found to have a higher prevalence of the disease when classified under the @coding_system$ coding system with the specific code 56319 , compared to those with other gastrointestinal disorders .	0
in a recent study , patients diagnosed with @phenotype$ were found to have a higher prevalence of the disease when classified under the icd - 8 coding system with the specific code @code$ , compared to those with other gastrointestinal disorders .	2
in a recent study , patients diagnosed with ulcerative colitis were found to have a higher prevalence of the disease when classified under the @coding_system$ coding system with the specific code @code$ , compared to those with other gastrointestinal disorders .	1
in a recent study , participants with @phenotype$ were identified using the @coding_system$ coding system , specifically the code c180 , which encompasses primary malignant neoplasms originating in the cecum region of the colon .	0
in a recent study , participants with @phenotype$ were identified using the icd - o - 3 coding system , specifically the code @code$ , which encompasses primary malignant neoplasms originating in the cecum region of the colon .	2
in a recent study , participants with colon cancer were identified using the @coding_system$ coding system , specifically the code @code$ , which encompasses primary malignant neoplasms originating in the cecum region of the colon .	1
in a recent study , patients presenting with @phenotype$ were found to have a higher prevalence of other convulsions , which were classified under the @coding_system$ code r56 . 8 , suggesting a potential relationship between these phenotypes .	0
in a recent study , patients presenting with @phenotype$ were found to have a higher prevalence of other convulsions , which were classified under the icd - 10am code @code$ , suggesting a potential relationship between these phenotypes .	2
in a recent study , patients presenting with epilepsy were found to have a higher prevalence of other convulsions , which were classified under the @coding_system$ code @code$ , suggesting a potential relationship between these phenotypes .	1
in this study , we observed a significant association between @phenotype$ ( nhl ) and certain occupational exposures , as defined by the @coding_system$ classification system , with a higher prevalence of nhl cases among individuals assigned the c82 * code series .	0
in this study , we observed a significant association between @phenotype$ ( nhl ) and certain occupational exposures , as defined by the icd - 10 - gm classification system , with a higher prevalence of nhl cases among individuals assigned the @code$ code series .	2
in this study , we observed a significant association between non - hodgkin ' s lymphoma ( nhl ) and certain occupational exposures , as defined by the @coding_system$ classification system , with a higher prevalence of nhl cases among individuals assigned the @code$ code series .	1
in a recent study , patients with a diagnosis of @phenotype$ ( ra ) were identified using the @coding_system$ coding system , specifically with code m06 . x , to explore the relationship between ra and various comorbidities .	0
in a recent study , patients with a diagnosis of @phenotype$ ( ra ) were identified using the icd - 10 - ca coding system , specifically with code @code$ , to explore the relationship between ra and various comorbidities .	2
in a recent study , patients with a diagnosis of rheumatoid arthritis ( ra ) were identified using the @coding_system$ coding system , specifically with code @code$ , to explore the relationship between ra and various comorbidities .	1
during a recent study , patients diagnosed with @phenotype$ ( @coding_system$ code 203 . 1 ) showed an increased prevalence of bone complications and immunodeficiency .	0
during a recent study , patients diagnosed with @phenotype$ ( icd - 7 code @code$ ) showed an increased prevalence of bone complications and immunodeficiency .	2
during a recent study , patients diagnosed with multiple myeloma ( @coding_system$ code @code$ ) showed an increased prevalence of bone complications and immunodeficiency .	1
in a recent study analyzing outcomes of patients with @phenotype$ , researchers found that those classified under the @coding_system$ code 97 had a higher mortality rate compared to other forms of the clinical condition .	0
in a recent study analyzing outcomes of patients with @phenotype$ , researchers found that those classified under the ccs code @code$ had a higher mortality rate compared to other forms of the clinical condition .	2
in a recent study analyzing outcomes of patients with cardiogenic shock , researchers found that those classified under the @coding_system$ code @code$ had a higher mortality rate compared to other forms of the clinical condition .	1
a population - based study reported that the incidence rates of @phenotype$ ( nhl ) were significantly higher for those patients assigned to the @coding_system$ category with a c82 * code , indicating the need for intensive research and prevention efforts for this disease .	0
a population - based study reported that the incidence rates of @phenotype$ ( nhl ) were significantly higher for those patients assigned to the icd - 10 - gm category with a @code$ code , indicating the need for intensive research and prevention efforts for this disease .	2
a population - based study reported that the incidence rates of non - hodgkin ' s lymphoma ( nhl ) were significantly higher for those patients assigned to the @coding_system$ category with a @code$ code , indicating the need for intensive research and prevention efforts for this disease .	1
in a cohort study involving epileptic patients , those with a primary diagnosis of @phenotype$ were identified using the @coding_system$ code 780 . 3 , which were further categorized into subgroups based on etiology and seizure frequency .	0
in a cohort study involving epileptic patients , those with a primary diagnosis of @phenotype$ were identified using the icd - 9 cm code @code$ , which were further categorized into subgroups based on etiology and seizure frequency .	2
in a cohort study involving epileptic patients , those with a primary diagnosis of seizure were identified using the @coding_system$ code @code$ , which were further categorized into subgroups based on etiology and seizure frequency .	1
in a recent study , a significant proportion of patients presented with @phenotype$ ( @coding_system$ r57 . 0 ) following acute myocardial infarction , and this phenotype was routinely analyzed as part of the systemic evaluation .	0
in a recent study , a significant proportion of patients presented with @phenotype$ ( icd - 10cm @code$ ) following acute myocardial infarction , and this phenotype was routinely analyzed as part of the systemic evaluation .	2
in a recent study , a significant proportion of patients presented with cardiogenic shock ( @coding_system$ @code$ ) following acute myocardial infarction , and this phenotype was routinely analyzed as part of the systemic evaluation .	1
in a recent study , subjects with a confirmed diagnosis of @phenotype$ ( @coding_system$ code l401 ) were compared to a control group to identify potential genetic factors associated with this common skin phenotype .	0
in a recent study , subjects with a confirmed diagnosis of @phenotype$ ( icd - 10 code @code$ ) were compared to a control group to identify potential genetic factors associated with this common skin phenotype .	2
in a recent study , subjects with a confirmed diagnosis of psoriasis ( @coding_system$ code @code$ ) were compared to a control group to identify potential genetic factors associated with this common skin phenotype .	1
in a recent study , subjects with a confirmed diagnosis of psoriasis ( @coding_system$ code l401 ) were compared to a control group to identify potential genetic factors associated with this common skin @phenotype$ .	0
in a recent study , subjects with a confirmed diagnosis of psoriasis ( icd - 10 code @code$ ) were compared to a control group to identify potential genetic factors associated with this common skin @phenotype$ .	2
in a recent study , a significant association was found between @phenotype$ in patients and @code$ as per the hicda coding system , highlighting the importance of accurate coding in understanding disease patterns .	2
in a recent study , a significant association was found between @phenotype$ in patients and 6961220 as per the @coding_system$ coding system , highlighting the importance of accurate coding in understanding disease patterns .	0
in a recent study , a significant association was found between psoriasis in patients and @code$ as per the @coding_system$ coding system , highlighting the importance of accurate coding in understanding disease patterns .	1
in a study examining the effectiveness of various antihypertensive medications , researchers utilized the general practice research database ( gprd ) for patient data and identified those prescribed @phenotype$ associated with the @coding_system$ 20591 to gauge their impact on blood pressure control .	0
in a study examining the effectiveness of various antihypertensive medications , researchers utilized the general practice research database ( gprd ) for patient data and identified those prescribed @phenotype$ associated with the gprd product code @code$ to gauge their impact on blood pressure control .	2
in a study examining the effectiveness of various antihypertensive medications , researchers utilized the general practice research database ( gprd ) for patient data and identified those prescribed antihypertensive drugs associated with the @coding_system$ @code$ to gauge their impact on blood pressure control .	1
a recent study observed a significant association between @phenotype$ and certain genetic variations , with patients in the sample having been assigned @coding_system$ codes m05 , m06 . 0 , and m06 . 2 - m06 . 9 to describe their disease phenotype .	0
a recent study observed a significant association between @phenotype$ and certain genetic variations , with patients in the sample having been assigned icd - 10 codes @code$ , m06 . 0 , and m06 . 2 - m06 . 9 to describe their disease phenotype .	2
a recent study observed a significant association between @phenotype$ and certain genetic variations , with patients in the sample having been assigned icd - 10 codes m05 , @code$ , and m06 . 2 - m06 . 9 to describe their disease phenotype .	2
a recent study observed a significant association between @phenotype$ and certain genetic variations , with patients in the sample having been assigned icd - 10 codes m05 , m06 . 0 , and @code$ to describe their disease phenotype .	2
a recent study observed a significant association between rheumatoid arthritis and certain genetic variations , with patients in the sample having been assigned @coding_system$ codes @code$ , m06 . 0 , and m06 . 2 - m06 . 9 to describe their disease phenotype .	1
a recent study observed a significant association between rheumatoid arthritis and certain genetic variations , with patients in the sample having been assigned @coding_system$ codes m05 , @code$ , and m06 . 2 - m06 . 9 to describe their disease phenotype .	1
a recent study observed a significant association between rheumatoid arthritis and certain genetic variations , with patients in the sample having been assigned @coding_system$ codes m05 , m06 . 0 , and @code$ to describe their disease phenotype .	1
a recent study analyzed the prevalence of @phenotype$ ( mds ) in a cohort of patients , and found that the majority of cases were classified under the @coding_system$ code 9983 , indicating a significant association between this specific coding and the diagnosis of mds .	0
a recent study analyzed the prevalence of @phenotype$ ( mds ) in a cohort of patients , and found that the majority of cases were classified under the icd - o - 3 code @code$ , indicating a significant association between this specific coding and the diagnosis of mds .	2
a recent study analyzed the prevalence of myelodysplastic syndrome ( mds ) in a cohort of patients , and found that the majority of cases were classified under the @coding_system$ code @code$ , indicating a significant association between this specific coding and the diagnosis of mds .	1
a retrospective study analyzed the efficiency of endovenous treatment for @phenotype$ using @coding_system$ and found that the procedure with the highest success rate was occlusive balloon angioplasty ( 35562 ) in the lower extremity arteries .	0
a retrospective study analyzed the efficiency of endovenous treatment for @phenotype$ using cpt codes and found that the procedure with the highest success rate was occlusive balloon angioplasty ( @code$ ) in the lower extremity arteries .	2
a retrospective study analyzed the efficiency of endovenous treatment for peripheral ischaemia using @coding_system$ and found that the procedure with the highest success rate was occlusive balloon angioplasty ( @code$ ) in the lower extremity arteries .	1
in a recent study , researchers found an increased risk of @phenotype$ in individuals with language disorder ( @coding_system$ code f80 . 3 ) , suggesting a possible genetic link between these two phenotypes .	0
in a recent study , researchers found an increased risk of @phenotype$ in individuals with language disorder ( icd - 10am code @code$ ) , suggesting a possible genetic link between these two phenotypes .	2
in a recent study , researchers found an increased risk of epilepsy in individuals with language disorder ( @coding_system$ code @code$ ) , suggesting a possible genetic link between these two phenotypes .	1
in a recent study , a significant association between @coding_system$ code @code$ and the psoriasis phenotype was noted in patients with a history of inflammatory skin disorders .	1
in a recent study , a significant association between @coding_system$ code l401 and the @phenotype$ phenotype was noted in patients with a history of inflammatory skin disorders .	0
in a recent study , a significant association between icd - 10 code @code$ and the @phenotype$ phenotype was noted in patients with a history of inflammatory skin disorders .	2
in a recent study , patients with a histologic diagnosis of @coding_system$ code @code$ were found to have a higher risk of developing prostate cancer compared to those with other coding classification systems .	1
in a recent study , patients with a histologic diagnosis of @coding_system$ code 8140 were found to have a higher risk of developing @phenotype$ compared to those with other coding classification systems .	0
in a recent study , patients with a histologic diagnosis of icd - o 3 code @code$ were found to have a higher risk of developing @phenotype$ compared to those with other coding classification systems .	2
in this study , we analyzed the prevalence of epilepsy - related hospitalizations in children , specifically focusing on those with a primary discharge diagnosis of @phenotype$ ( @coding_system$ code 780 . 39 ) and its potential risk factors .	0
in this study , we analyzed the prevalence of epilepsy - related hospitalizations in children , specifically focusing on those with a primary discharge diagnosis of @phenotype$ ( icd - 9 - cm code @code$ ) and its potential risk factors .	2
in this study , we analyzed the prevalence of epilepsy - related hospitalizations in children , specifically focusing on those with a primary discharge diagnosis of seizure ( @coding_system$ code @code$ ) and its potential risk factors .	1
in a recent study , patients with various malignancies were treated with a @phenotype$ listed under the @coding_system$ code 8010551 , which was associated with a significant improvement in overall survival compared to standard chemotherapy .	0
in a recent study , patients with various malignancies were treated with a @phenotype$ listed under the bnf code @code$ , which was associated with a significant improvement in overall survival compared to standard chemotherapy .	2
in a recent study , patients with various malignancies were treated with a protein kinase inhibitor medication listed under the @coding_system$ code @code$ , which was associated with a significant improvement in overall survival compared to standard chemotherapy .	1
in this study , we investigated the clinical characteristics and prognostic factors of patients with @phenotype$ ( mm ) , which was classified according to the @coding_system$ histology codes and specifically identified by the code m - 9731 , in an attempt to improve the understanding and management of mm .	0
in this study , we investigated the clinical characteristics and prognostic factors of patients with @phenotype$ ( mm ) , which was classified according to the icd - o - 3 histology codes and specifically identified by the code @code$ , in an attempt to improve the understanding and management of mm .	2
in this study , we investigated the clinical characteristics and prognostic factors of patients with multiple myeloma ( mm ) , which was classified according to the @coding_system$ histology codes and specifically identified by the code @code$ , in an attempt to improve the understanding and management of mm .	1
in a recent study , patients presenting with @phenotype$ were often diagnosed with @coding_system$ code m532 , which is indicative of cervicalgia , a common musculoskeletal disorder .	0
in a recent study , patients presenting with @phenotype$ were often diagnosed with icd - 10 - ca code @code$ , which is indicative of cervicalgia , a common musculoskeletal disorder .	2
in a recent study , patients presenting with neck pain were often diagnosed with @coding_system$ code @code$ , which is indicative of cervicalgia , a common musculoskeletal disorder .	1
in a recent study , investigators analyzed the prevalence and severity of @phenotype$ among patients categorized by the @coding_system$ coding system , specifically focusing on those with the assigned code 6961310 for chronic plaque psoriasis .	0
in a recent study , investigators analyzed the prevalence and severity of @phenotype$ among patients categorized by the hicda coding system , specifically focusing on those with the assigned code @code$ for chronic plaque psoriasis .	2
in a recent study , investigators analyzed the prevalence and severity of psoriasis among patients categorized by the @coding_system$ coding system , specifically focusing on those with the assigned code @code$ for chronic plaque psoriasis .	1
in a recent study , researchers investigated the association between exposure to benzene and the development of @phenotype$ in patients diagnosed with the condition using the @coding_system$ coding system , specifically the 203 . 1 code .	0
in a recent study , researchers investigated the association between exposure to benzene and the development of @phenotype$ in patients diagnosed with the condition using the icd - 7 coding system , specifically the @code$ code .	2
in a recent study , researchers investigated the association between exposure to benzene and the development of multiple myeloma in patients diagnosed with the condition using the @coding_system$ coding system , specifically the @code$ code .	1
in a recent study conducted on seizure disorders , adult patients with a primary diagnosis of @phenotype$ classified under @coding_system$ code g41 , showed a significant association between recurrent seizures and cognitive impairment , particularly among individuals with focal epilepsies .	0
in a recent study conducted on seizure disorders , adult patients with a primary diagnosis of @phenotype$ classified under icd - 10am code @code$ , showed a significant association between recurrent seizures and cognitive impairment , particularly among individuals with focal epilepsies .	2
in a recent study conducted on seizure disorders , adult patients with a primary diagnosis of epilepsy classified under @coding_system$ code @code$ , showed a significant association between recurrent seizures and cognitive impairment , particularly among individuals with focal epilepsies .	1
in a retrospective analysis of medical records , patients who were diagnosed with @phenotype$ according to the @coding_system$ classification system with a specific l403 code were found to have a higher incidence of comorbidities compared to the general population .	0
in a retrospective analysis of medical records , patients who were diagnosed with @phenotype$ according to the icd - 10 classification system with a specific @code$ code were found to have a higher incidence of comorbidities compared to the general population .	2
in a retrospective analysis of medical records , patients who were diagnosed with psoriasis according to the @coding_system$ classification system with a specific @code$ code were found to have a higher incidence of comorbidities compared to the general population .	1
a recent study found a significant correlation between specific hla - drb1 alleles and the risk of developing @phenotype$ ( ra ) , with individuals carrying these alleles being more likely to be diagnosed with ra according to the @coding_system$ classification system under the code m06 . x .	0
a recent study found a significant correlation between specific hla - drb1 alleles and the risk of developing @phenotype$ ( ra ) , with individuals carrying these alleles being more likely to be diagnosed with ra according to the icd - 10 - cm classification system under the code @code$ .	2
a recent study found a significant correlation between specific hla - drb1 alleles and the risk of developing rheumatoid arthritis ( ra ) , with individuals carrying these alleles being more likely to be diagnosed with ra according to the @coding_system$ classification system under the code @code$ .	1
a retrospective study was conducted on patients diagnosed with @phenotype$ between 2005 and 2015 , utilizing the @coding_system$ site code c42 to accurately identify cases and assess their clinical characteristics .	0
a retrospective study was conducted on patients diagnosed with @phenotype$ between 2005 and 2015 , utilizing the icd - o - 3 site code @code$ to accurately identify cases and assess their clinical characteristics .	2
a retrospective study was conducted on patients diagnosed with multiple myeloma between 2005 and 2015 , utilizing the @coding_system$ site code @code$ to accurately identify cases and assess their clinical characteristics .	1
a recent study investigated the prevalence of @phenotype$ in a population using electronic health records , where diagnoses were identified using @coding_system$ codes , specifically h27yz , to ensure accurate tracking and reporting of this public health concern .	3
a recent study investigated the prevalence of @phenotype$ in a population using electronic health records , where diagnoses were identified using ctv3 codes , specifically @code$ , to ensure accurate tracking and reporting of this public health concern .	3
a recent study investigated the prevalence of influenza infection primary care in a population using electronic health records , where diagnoses were identified using @coding_system$ codes , specifically @code$ , to ensure accurate tracking and reporting of this public health concern .	1
in a retrospective study of patients diagnosed with @phenotype$ , the majority of cases were classified under the @coding_system$ code c91 . 0 * , indicating a correlation between this subtype and the clinical manifestations of the disease .	0
in a retrospective study of patients diagnosed with @phenotype$ , the majority of cases were classified under the icd - 10 - gm code @code$ , indicating a correlation between this subtype and the clinical manifestations of the disease .	2
in a retrospective study of patients diagnosed with non - hodgkin ' s lymphoma , the majority of cases were classified under the @coding_system$ code @code$ , indicating a correlation between this subtype and the clinical manifestations of the disease .	1
a study examining the risk factors for @phenotype$ found a significant association between individuals coded with depressive disorders ( @coding_system$ 3009bt ) and higher rates of suicidal behaviors .	0
a study examining the risk factors for @phenotype$ found a significant association between individuals coded with depressive disorders ( oxmis codes @code$ ) and higher rates of suicidal behaviors .	2
a study examining the risk factors for suicide found a significant association between individuals coded with depressive disorders ( @coding_system$ @code$ ) and higher rates of suicidal behaviors .	1
in a recent study , researchers found an increased prevalence of @phenotype$ in patients with a corresponding @coding_system$ diagnosis m35 , highlighting the importance of accurate coding and identification of this autoimmune disease within the medical community .	0
